time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m 
2021-12-14T09:00,6,0,0,9,0,0,29,11.5,290
2021-12-14T10:00,3.5,0,0,15,0,0,51,8.9,291
2021-12-14T11:00,3.4,0,0,18,0,0,60,7.6,295
2021-12-14T12:00,4,0,0,19,0,0,62,7.6,301
2021-12-14T13:00,4.2,0,0,11,0,0,36,7.9,309
2021-12-14T14:00,6.6,0,0,2,0,0,6,8.1,315
2021-12-14T15:00,9.3,0,0,3,0,0,10,7.5,325
2021-12-14T16:00,9.8,0,0,9,0,0,31,8.9,339
2021-12-14T17:00,10.4,0,0,26,0,0,86,9.5,351
2021-12-14T18:00,10.7,0,0,11,0,0,36,8.7,353
2021-12-14T19:00,10.9,0,0,3,0,0,9,7.2,354
2021-12-14T20:00,10.8,0,0,0,0,0,0,4.7,351
2021-12-14T21:00,10.5,0,0,0,0,0,1,6.9,6
2021-12-14T22:00,8,0,0,3,0,0,9,9.2,26
2021-12-14T23:00,6.7,0,0,6,0,0,20,8.7,38
2021-12-15T00:00,5.5,0,0,12,0,0,41,7.9,39
2021-12-15T01:00,5.1,0,0,23,0,0,77,8.5,36
2021-12-15T02:00,4.4,0,0,29,0,0,97,10,41
2021-12-15T03:00,3.9,0,0,29,0,0,96,10.4,44
2021-12-15T04:00,3.8,0,0,0,0,0,1,10.9,44
2021-12-15T05:00,3.3,0,0,0,0,0,0,10.9,46
2021-12-15T06:00,3,0,0,17,0,0,58,10.5,49
2021-12-15T07:00,2.8,0,0,23,0,0,78,9.7,51
2021-12-15T08:00,2.6,0,0,22,0,0,74,9.5,53
2021-12-15T09:00,2.2,0,0,27,0,0,90,10.7,57
2021-12-15T10:00,1.3,0,0,26,0,0,88,11.7,56
2021-12-15T11:00,1.3,0,0,26,0,0,86,11.8,63
2021-12-15T12:00,1.6,0,0,27,0,0,89,10.5,59
2021-12-15T13:00,2,0,0,25,0,0,84,10.8,60
2021-12-15T14:00,4.2,0,0,13,0,3,36,10.5,74
2021-12-15T15:00,7.1,0,0,30,0,20,60,11.2,94
2021-12-15T16:00,8.6,0,0,38,0,14,98,12.3,111
2021-12-15T17:00,10,0,0,31,0,3,98,14.1,128
2021-12-15T18:00,10.4,0,0,41,7,8,99,15.6,140
2021-12-15T19:00,10.6,0,0,100,63,27,96,13.7,145
2021-12-15T20:00,10.3,0,0,100,99,88,97,10.7,138
2021-12-15T21:00,10.8,0,0,100,100,99,99,9.9,136
2021-12-15T22:00,9.4,0,0,100,100,99,76,6.2,80
2021-12-15T23:00,9.7,0.2,0.2,100,100,98,96,7.6,87
2021-12-16T00:00,9.7,0.2,0.2,100,100,87,97,8.7,114
2021-12-16T01:00,10.3,0.2,0.2,100,97,100,93,8,126
2021-12-16T02:00,10.4,0.1,0.1,100,82,100,96,8.5,144
2021-12-16T03:00,10.4,0,0,100,46,100,94,9.7,176
2021-12-16T04:00,10.5,0,0,99,18,97,83,11.3,197
2021-12-16T05:00,10.8,0,0,91,14,100,61,13.2,206
2021-12-16T06:00,11.3,0,0,85,9,99,59,14.1,212
2021-12-16T07:00,11.2,0,0,91,18,81,87,14.8,219
2021-12-16T08:00,11.1,0,0,77,23,47,93,14.8,225
2021-12-16T09:00,11,0,0,79,18,58,93,15.3,227
2021-12-16T10:00,11.4,0,0,56,11,28,99,15.5,234
2021-12-16T11:00,11.5,0,0,67,1,61,97,15.4,233
2021-12-16T12:00,11.4,0,0,77,0,82,91,15.6,230
2021-12-16T13:00,11.4,0,0,72,0,76,89,14.8,225
2021-12-16T14:00,11.6,0,0,74,0,77,93,15.8,227
2021-12-16T15:00,12.6,0,0,29,0,1,94,16.6,231
2021-12-16T16:00,13.3,0,0,29,0,1,93,17.4,230
2021-12-16T17:00,14.1,0,0,28,0,0,93,15.8,225
2021-12-16T18:00,14.6,0,0,29,0,2,92,14.6,218
2021-12-16T19:00,15.1,0,0,28,0,0,92,14.5,222
2021-12-16T20:00,15,0,0,28,0,0,94,13.3,221
2021-12-16T21:00,14.6,0,0,29,0,0,98,14.1,220
2021-12-16T22:00,13.9,0,0,29,0,0,97,11.6,216
2021-12-16T23:00,13.2,0,0,30,0,0,100,13.1,217
2021-12-17T00:00,13.1,0,0,29,0,0,97,14.8,219
2021-12-17T01:00,12.6,0,0,30,0,0,99,15.9,219
2021-12-17T02:00,12.6,0,0,28,0,0,92,17.1,226
2021-12-17T03:00,12.6,0,0,27,0,0,91,17.9,230
2021-12-17T04:00,12.7,0,0,29,0,0,97,17.4,232
2021-12-17T05:00,12.9,0,0,31,1,1,97,18.1,235
2021-12-17T06:00,13.3,0,0,49,12,15,97,18,237
2021-12-17T07:00,13.2,0,0,12,0,5,29,17.7,237
2021-12-17T08:00,12.9,0,0,2,0,0,8,17.7,246
2021-12-17T09:00,12.5,0,0,0,0,0,0,16.9,254
2021-12-17T10:00,11.8,0,0,17,2,0,51,16,261
2021-12-17T11:00,12.3,0,0,23,0,0,76,15.9,267
2021-12-17T12:00,12.5,0,0,20,0,0,66,13.1,278
2021-12-17T13:00,12.3,0,0,20,0,0,65,10.2,278
2021-12-17T14:00,12.6,0,0,18,0,0,60,9.4,277
2021-12-17T15:00,13.5,0,0,23,0,0,75,9.8,278
2021-12-17T16:00,13.7,0,0,24,0,0,81,11.3,277
2021-12-17T17:00,14.1,0,0,28,0,0,93,12.6,273
2021-12-17T18:00,14.1,0,0,27,0,0,91,12.6,270
2021-12-17T19:00,14,0,0,30,0,0,100,12.6,265
2021-12-17T20:00,13.6,0,0,30,0,0,99,10.5,262
2021-12-17T21:00,12.6,0,0,29,0,0,96,9.7,266
2021-12-17T22:00,10.9,0,0,28,0,0,93,9.7,274
2021-12-17T23:00,10.2,0,0,14,0,0,45,10.1,276
2021-12-18T00:00,9.5,0,0,0,0,0,1,10.5,278
2021-12-18T01:00,9.1,0,0,15,0,0,49,9.8,278
2021-12-18T02:00,8.6,0,0,18,0,0,59,9.8,287
2021-12-18T03:00,7.8,0,0,32,0,3,100,9.4,293
2021-12-18T04:00,7.7,0,0,68,0,64,100,8.6,303
2021-12-18T05:00,7.7,0,0,53,0,89,0,7.4,321
2021-12-18T06:00,7.8,0,0,47,0,76,6,7.9,336
2021-12-18T07:00,7.6,0,0,87,0,98,95,9.7,360
2021-12-18T08:00,7,0,0,88,0,100,92,9.3,16
2021-12-18T09:00,6.5,0,0,72,0,100,41,6.6,9
2021-12-18T10:00,5.6,0,0,88,5,100,79,4,10
2021-12-18T11:00,5.5,0.1,0.1,100,44,100,79,4.4,35
2021-12-18T12:00,5.3,0,0,100,84,100,34,6.4,27
2021-12-18T13:00,5.2,0,0,100,100,100,43,7.3,57
2021-12-18T14:00,4.9,0.3,0.3,100,100,100,65,6.8,87
2021-12-18T15:00,4.9,0.3,0.3,100,100,100,99,8,80
2021-12-18T16:00,5.1,0.9,0.9,100,100,100,74,7.7,79
2021-12-18T17:00,5.1,0.4,0.4,100,100,100,96,7.1,75
2021-12-18T18:00,5.3,0.3,0.3,100,100,99,99,7.7,79
2021-12-18T19:00,5.5,0,0,100,100,92,75,8.5,78
2021-12-18T20:00,5.7,0,0,100,99,33,97,8.1,77
2021-12-18T21:00,6,0,0,100,100,11,98,5.6,75
2021-12-18T22:00,6.1,0,0,100,100,12,98,6.6,49
2021-12-18T23:00,6.4,0,0,100,96,14,95,5.6,40
2021-12-19T00:00,6.3,0,0,100,90,38,97,5.4,48
2021-12-19T01:00,6.6,0,0,100,93,81,93,4.2,59
2021-12-19T02:00,6.5,0,0,100,99,99,93,1.3,56
2021-12-19T03:00,6.4,0,0,100,99,89,96,2,315
2021-12-19T04:00,6.4,0,0,100,89,76,11,2.9,277
2021-12-19T05:00,6.3,0,0,100,67,65,11,4.7,266
2021-12-19T06:00,6.5,0.5,0.5,100,95,95,44,9.3,306
2021-12-19T07:00,6.5,0.2,0.2,100,100,100,39,10.7,312
